,serum,virus,replicate,concentration,fraction infectivity
0,FH003MJ,229E-1984,1,0.1,0.1043
1,FH003MJ,229E-1984,1,0.03333,0.3108
2,FH003MJ,229E-1984,1,0.01111,0.4958
3,FH003MJ,229E-1984,1,0.003704,1.113
4,FH003MJ,229E-1984,1,0.001235,0.7447
5,FH003MJ,229E-1984,1,0.0004115,1.396
6,FH003MJ,229E-1984,1,0.0001372,1.036
7,FH003MJ,229E-1984,1,4.572e-05,1.135
8,FH003MJ,229E-1984,2,0.1,0.08284
9,FH003MJ,229E-1984,2,0.03333,0.3455
10,FH003MJ,229E-1984,2,0.01111,0.4836
11,FH003MJ,229E-1984,2,0.003704,1.4
12,FH003MJ,229E-1984,2,0.001235,0.7301
13,FH003MJ,229E-1984,2,0.0004115,1.199
14,FH003MJ,229E-1984,2,0.0001372,1.006
15,FH003MJ,229E-1984,2,4.572e-05,1.098
16,FH012MA,229E-1984,1,0.1,0.2805
17,FH012MA,229E-1984,1,0.03333,0.7982
18,FH012MA,229E-1984,1,0.01111,0.9423
19,FH012MA,229E-1984,1,0.003704,1.458
20,FH012MA,229E-1984,1,0.001235,0.8064
21,FH012MA,229E-1984,1,0.0004115,1.462
22,FH012MA,229E-1984,1,0.0001372,0.8209
23,FH012MA,229E-1984,1,4.572e-05,0.8541
24,FH012MA,229E-1984,2,0.1,0.2167
25,FH012MA,229E-1984,2,0.03333,0.7162
26,FH012MA,229E-1984,2,0.01111,0.7034
27,FH012MA,229E-1984,2,0.003704,1.476
28,FH012MA,229E-1984,2,0.001235,0.7316
29,FH012MA,229E-1984,2,0.0004115,1.172
30,FH012MA,229E-1984,2,0.0001372,0.8099
31,FH012MA,229E-1984,2,4.572e-05,1.148
32,FH006SM,229E-1984,1,0.1,0.3859
33,FH006SM,229E-1984,1,0.03333,0.6969
34,FH006SM,229E-1984,1,0.01111,0.8554
35,FH006SM,229E-1984,1,0.003704,1.212
36,FH006SM,229E-1984,1,0.001235,1.087
37,FH006SM,229E-1984,1,0.0004115,1.251
38,FH006SM,229E-1984,1,0.0001372,0.6835
39,FH006SM,229E-1984,1,4.572e-05,1.081
40,FH006SM,229E-1984,2,0.1,0.3861
41,FH006SM,229E-1984,2,0.03333,0.6143
42,FH006SM,229E-1984,2,0.01111,0.8982
43,FH006SM,229E-1984,2,0.003704,1.133
44,FH006SM,229E-1984,2,0.001235,0.9899
45,FH006SM,229E-1984,2,0.0004115,1.148
46,FH006SM,229E-1984,2,0.0001372,0.848
47,FH006SM,229E-1984,2,4.572e-05,1.143
48,FR1377,229E-1984,1,0.1,0.7954
49,FR1377,229E-1984,1,0.03333,0.9883
50,FR1377,229E-1984,1,0.01111,0.9155
51,FR1377,229E-1984,1,0.003704,1.459
52,FR1377,229E-1984,1,0.001235,0.9291
53,FR1377,229E-1984,1,0.0004115,1.054
54,FR1377,229E-1984,1,0.0001372,1.156
55,FR1377,229E-1984,1,4.572e-05,1.204
56,FR1377,229E-1984,2,0.1,0.636
57,FR1377,229E-1984,2,0.03333,1.191
58,FR1377,229E-1984,2,0.01111,0.8712
59,FR1377,229E-1984,2,0.003704,1.346
60,FR1377,229E-1984,2,0.001235,1.066
61,FR1377,229E-1984,2,0.0004115,1.259
62,FR1377,229E-1984,2,0.0001372,0.7893
63,FR1377,229E-1984,2,4.572e-05,1.293
