,serum,virus,replicate,concentration,fraction infectivity
35,SD87_6,229E-2016-RBD,2,0.1,0.1231
36,SD87_6,229E-2016-RBD,2,0.03333,0.3467
37,SD87_6,229E-2016-RBD,2,0.01111,0.5296
38,SD87_6,229E-2016-RBD,2,0.003704,0.8968
39,SD87_6,229E-2016-RBD,2,0.001235,0.9585
40,SD87_6,229E-2016-RBD,2,0.0004115,0.9848
41,SD87_6,229E-2016-RBD,2,0.0001372,1.057
42,FH008WC,229E-2008-RBD,1,0.1,0.07284
43,FH008WC,229E-2008-RBD,1,0.03333,0.3682
44,FH008WC,229E-2008-RBD,1,0.01111,0.5544
45,FH008WC,229E-2008-RBD,1,0.003704,0.8557
46,FH008WC,229E-2008-RBD,1,0.001235,1.01
47,FH008WC,229E-2008-RBD,1,0.0004115,0.9947
48,FH008WC,229E-2008-RBD,1,0.0001372,1.064
49,FH008WC,229E-2008-RBD,2,0.1,0.09392
50,FH008WC,229E-2008-RBD,2,0.03333,0.2982
51,FH008WC,229E-2008-RBD,2,0.01111,0.6003
52,FH008WC,229E-2008-RBD,2,0.003704,0.7308
53,FH008WC,229E-2008-RBD,2,0.001235,1.025
54,FH008WC,229E-2008-RBD,2,0.0004115,1.08
55,FH008WC,229E-2008-RBD,2,0.0001372,0.8332
56,SD86_5,229E-2008-RBD,1,0.1,0.005704
57,SD86_5,229E-2008-RBD,1,0.03333,0.09829
58,SD86_5,229E-2008-RBD,1,0.01111,0.3952
59,SD86_5,229E-2008-RBD,1,0.003704,0.725
60,SD86_5,229E-2008-RBD,1,0.001235,0.9465
61,SD86_5,229E-2008-RBD,1,0.0004115,1.103
62,SD86_5,229E-2008-RBD,1,0.0001372,0.998
63,SD86_5,229E-2008-RBD,2,0.1,0.001933
64,SD86_5,229E-2008-RBD,2,0.03333,0.1177
65,SD86_5,229E-2008-RBD,2,0.01111,0.3424
66,SD86_5,229E-2008-RBD,2,0.003704,0.6362
67,SD86_5,229E-2008-RBD,2,0.001235,0.9235
68,SD86_5,229E-2008-RBD,2,0.0004115,0.9139
69,SD86_5,229E-2008-RBD,2,0.0001372,1.073
70,SD87_6,229E-2008-RBD,1,0.1,0.04387
71,SD87_6,229E-2008-RBD,1,0.03333,0.3384
72,SD87_6,229E-2008-RBD,1,0.01111,0.5692
73,SD87_6,229E-2008-RBD,1,0.003704,0.7536
74,SD87_6,229E-2008-RBD,1,0.001235,0.824
75,SD87_6,229E-2008-RBD,1,0.0004115,1.166
76,SD87_6,229E-2008-RBD,1,0.0001372,0.9797
77,SD87_6,229E-2008-RBD,2,0.1,0.04764
78,SD87_6,229E-2008-RBD,2,0.03333,0.3638
79,SD87_6,229E-2008-RBD,2,0.01111,0.5525
80,SD87_6,229E-2008-RBD,2,0.003704,0.7336
81,SD87_6,229E-2008-RBD,2,0.001235,1.03
82,SD87_6,229E-2008-RBD,2,0.0004115,0.9907
83,SD87_6,229E-2008-RBD,2,0.0001372,0.9647
84,POP_0013,229E-1992,1,0.1,0.6526
85,POP_0013,229E-1992,1,0.03333,0.7701
86,POP_0013,229E-1992,1,0.01111,0.8947
87,POP_0013,229E-1992,1,0.003704,0.8973
88,POP_0013,229E-1992,1,0.001235,1.003
89,POP_0013,229E-1992,1,0.0004115,0.9851
90,POP_0013,229E-1992,1,0.0001372,0.919
91,POP_0013,229E-1992,2,0.1,0.5764
92,POP_0013,229E-1992,2,0.03333,0.7564
93,POP_0013,229E-1992,2,0.01111,0.7915
94,POP_0013,229E-1992,2,0.003704,0.8842
95,POP_0013,229E-1992,2,0.001235,0.9525
96,POP_0013,229E-1992,2,0.0004115,0.9732
97,POP_0013,229E-1992,2,0.0001372,0.9775
98,POP_0030,229E-1992,1,0.1,0.5003
99,POP_0030,229E-1992,1,0.03333,0.6268
100,POP_0030,229E-1992,1,0.01111,0.8858
101,POP_0030,229E-1992,1,0.003704,0.9309
102,POP_0030,229E-1992,1,0.001235,0.8672
103,POP_0030,229E-1992,1,0.0004115,0.9309
104,POP_0030,229E-1992,1,0.0001372,1.094
105,POP_0030,229E-1992,2,0.1,0.4401
106,POP_0030,229E-1992,2,0.03333,0.6357
107,POP_0030,229E-1992,2,0.01111,0.8918
108,POP_0030,229E-1992,2,0.003704,0.857
109,POP_0030,229E-1992,2,0.001235,0.9764
110,POP_0030,229E-1992,2,0.0004115,1.019
111,POP_0030,229E-1992,2,0.0001372,0.9717
112,POP_0074,229E-1992,1,0.1,0.3348
113,POP_0074,229E-1992,1,0.03333,0.5807
114,POP_0074,229E-1992,1,0.01111,0.6544
115,POP_0074,229E-1992,1,0.003704,0.7985
116,POP_0074,229E-1992,1,0.001235,0.865
117,POP_0074,229E-1992,1,0.0004115,0.9624
118,POP_0074,229E-1992,1,0.0001372,1.055
119,POP_0074,229E-1992,2,0.1,0.5106
120,POP_0074,229E-1992,2,0.03333,0.6945
121,POP_0074,229E-1992,2,0.01111,0.872
122,POP_0074,229E-1992,2,0.003704,0.9427
123,POP_0074,229E-1992,2,0.001235,1.007
124,POP_0074,229E-1992,2,0.0004115,0.9336
125,POP_0074,229E-1992,2,0.0001372,1.072
126,POP_0097,229E-1992,1,0.1,0.1016
127,POP_0097,229E-1992,1,0.03333,0.3199
128,POP_0097,229E-1992,1,0.01111,0.4676
129,POP_0097,229E-1992,1,0.003704,0.7339
130,POP_0097,229E-1992,1,0.001235,0.9018
131,POP_0097,229E-1992,1,0.0004115,0.981
132,POP_0097,229E-1992,1,0.0001372,0.8754
133,POP_0097,229E-1992,2,0.1,0.1391
134,POP_0097,229E-1992,2,0.03333,0.3747
135,POP_0097,229E-1992,2,0.01111,0.6194
136,POP_0097,229E-1992,2,0.003704,0.7999
137,POP_0097,229E-1992,2,0.001235,0.9283
138,POP_0097,229E-1992,2,0.0004115,0.8875
139,POP_0097,229E-1992,2,0.0001372,0.858
140,AUSAB-10,229E-1992,1,0.1,0.2514
141,AUSAB-10,229E-1992,1,0.03333,0.5775
142,AUSAB-10,229E-1992,1,0.01111,0.7943
143,AUSAB-10,229E-1992,1,0.003704,0.9522
144,AUSAB-10,229E-1992,1,0.001235,0.9709
145,AUSAB-10,229E-1992,1,0.0004115,0.9542
146,AUSAB-10,229E-1992,1,0.0001372,0.9852
147,AUSAB-10,229E-1992,2,0.1,0.3405
148,AUSAB-10,229E-1992,2,0.03333,0.6004
149,AUSAB-10,229E-1992,2,0.01111,0.7779
150,AUSAB-10,229E-1992,2,0.003704,0.986
151,AUSAB-10,229E-1992,2,0.001235,0.9809
152,AUSAB-10,229E-1992,2,0.0004115,0.9807
153,AUSAB-10,229E-1992,2,0.0001372,1.074
154,AUSAB-12,229E-1992,1,0.1,0.2295
155,AUSAB-12,229E-1992,1,0.03333,0.3857
156,AUSAB-12,229E-1992,1,0.01111,0.7739
157,AUSAB-12,229E-1992,1,0.003704,0.8149
158,AUSAB-12,229E-1992,1,0.001235,0.9492
159,AUSAB-12,229E-1992,1,0.0004115,0.8937
160,AUSAB-12,229E-1992,1,0.0001372,1.16
161,AUSAB-12,229E-1992,2,0.1,0.2066
162,AUSAB-12,229E-1992,2,0.03333,0.4279
163,AUSAB-12,229E-1992,2,0.01111,0.7305
164,AUSAB-12,229E-1992,2,0.003704,0.9089
165,AUSAB-12,229E-1992,2,0.001235,0.8168
166,AUSAB-12,229E-1992,2,0.0004115,0.9627
167,AUSAB-12,229E-1992,2,0.0001372,1.079
168,AUSAB-17,229E-1992,1,0.1,7.055e-05
169,AUSAB-17,229E-1992,1,0.03333,0.008706
170,AUSAB-17,229E-1992,1,0.01111,0.134
171,AUSAB-17,229E-1992,1,0.003704,0.4769
172,AUSAB-17,229E-1992,1,0.001235,0.7318
173,AUSAB-17,229E-1992,1,0.0004115,1.025
174,AUSAB-17,229E-1992,1,0.0001372,0.9885
175,AUSAB-17,229E-1992,2,0.1,0.001657
176,AUSAB-17,229E-1992,2,0.03333,0.008204
177,AUSAB-17,229E-1992,2,0.01111,0.08889
178,AUSAB-17,229E-1992,2,0.003704,0.3518
179,AUSAB-17,229E-1992,2,0.001235,0.6951
180,AUSAB-17,229E-1992,2,0.0004115,0.7952
181,AUSAB-17,229E-1992,2,0.0001372,1.02
182,AUSAB-20,229E-1992,1,0.1,0.0005882
183,AUSAB-20,229E-1992,1,0.03333,0.004003
184,AUSAB-20,229E-1992,1,0.01111,0.07408
185,AUSAB-20,229E-1992,1,0.003704,0.3662
186,AUSAB-20,229E-1992,1,0.001235,0.762
187,AUSAB-20,229E-1992,1,0.0004115,0.7504
188,AUSAB-20,229E-1992,1,0.0001372,1.025
189,AUSAB-20,229E-1992,2,0.1,6.316e-05
190,AUSAB-20,229E-1992,2,0.03333,0.03212
191,AUSAB-20,229E-1992,2,0.01111,0.2614
192,AUSAB-20,229E-1992,2,0.003704,0.5943
193,AUSAB-20,229E-1992,2,0.001235,0.8202
194,AUSAB-20,229E-1992,2,0.0004115,0.8883
195,AUSAB-20,229E-1992,2,0.0001372,0.8574
196,POP_0013,229E-1984,1,0.1,0.3923
197,POP_0013,229E-1984,1,0.03333,0.5661
198,POP_0013,229E-1984,1,0.01111,0.8254
199,POP_0013,229E-1984,1,0.003704,0.8658
200,POP_0013,229E-1984,1,0.001235,1.05
201,POP_0013,229E-1984,1,0.0004115,0.9182
202,POP_0013,229E-1984,1,0.0001372,0.9643
203,POP_0013,229E-1984,2,0.1,0.6197
204,POP_0013,229E-1984,2,0.03333,0.742
205,POP_0013,229E-1984,2,0.01111,1.065
206,POP_0013,229E-1984,2,0.003704,1.068
207,POP_0013,229E-1984,2,0.001235,1.116
208,POP_0013,229E-1984,2,0.0004115,0.9755
209,POP_0013,229E-1984,2,0.0001372,0.9591
210,POP_0030,229E-1984,1,0.1,0.4837
211,POP_0030,229E-1984,1,0.03333,0.6441
212,POP_0030,229E-1984,1,0.01111,0.923
213,POP_0030,229E-1984,1,0.003704,0.9571
214,POP_0030,229E-1984,1,0.001235,0.9418
215,POP_0030,229E-1984,1,0.0004115,0.9433
216,POP_0030,229E-1984,1,0.0001372,0.9543
217,POP_0030,229E-1984,2,0.1,0.4194
218,POP_0030,229E-1984,2,0.03333,0.6318
219,POP_0030,229E-1984,2,0.01111,0.8894
220,POP_0030,229E-1984,2,0.003704,0.9183
221,POP_0030,229E-1984,2,0.001235,0.982
222,POP_0030,229E-1984,2,0.0004115,0.9679
223,POP_0030,229E-1984,2,0.0001372,0.8817
224,POP_0074,229E-1984,1,0.1,0.3023
225,POP_0074,229E-1984,1,0.03333,0.5714
226,POP_0074,229E-1984,1,0.01111,0.7666
227,POP_0074,229E-1984,1,0.003704,0.9386
228,POP_0074,229E-1984,1,0.001235,1.164
229,POP_0074,229E-1984,1,0.0004115,0.9601
230,POP_0074,229E-1984,1,0.0001372,1.012
231,POP_0074,229E-1984,2,0.1,0.2172
232,POP_0074,229E-1984,2,0.03333,0.4298
233,POP_0074,229E-1984,2,0.01111,0.6531
234,POP_0074,229E-1984,2,0.003704,0.8448
235,POP_0074,229E-1984,2,0.001235,0.9789
236,POP_0074,229E-1984,2,0.0004115,0.9454
237,POP_0074,229E-1984,2,0.0001372,1.097
238,POP_0097,229E-1984,1,0.1,0.409
239,POP_0097,229E-1984,1,0.03333,0.6109
240,POP_0097,229E-1984,1,0.01111,0.8356
241,POP_0097,229E-1984,1,0.003704,0.9869
242,POP_0097,229E-1984,1,0.001235,1.064
243,POP_0097,229E-1984,1,0.0004115,0.9454
244,POP_0097,229E-1984,1,0.0001372,0.9139
245,POP_0097,229E-1984,2,0.1,0.2411
246,POP_0097,229E-1984,2,0.03333,0.4543
247,POP_0097,229E-1984,2,0.01111,0.751
248,POP_0097,229E-1984,2,0.003704,0.8574
249,POP_0097,229E-1984,2,0.001235,1.007
250,POP_0097,229E-1984,2,0.0004115,1.053
251,POP_0097,229E-1984,2,0.0001372,0.9855
252,AUSAB-10,229E-1984,1,0.1,0.3374
253,AUSAB-10,229E-1984,1,0.03333,0.5796
254,AUSAB-10,229E-1984,1,0.01111,0.8927
255,AUSAB-10,229E-1984,1,0.003704,0.9556
256,AUSAB-10,229E-1984,1,0.001235,0.9309
257,AUSAB-10,229E-1984,1,0.0004115,0.9097
258,AUSAB-10,229E-1984,1,0.0001372,0.9495
259,AUSAB-10,229E-1984,2,0.1,0.2823
260,AUSAB-10,229E-1984,2,0.03333,0.6513
261,AUSAB-10,229E-1984,2,0.01111,0.7989
262,AUSAB-10,229E-1984,2,0.003704,0.9485
263,AUSAB-10,229E-1984,2,0.001235,1.051
264,AUSAB-10,229E-1984,2,0.0004115,0.9579
265,AUSAB-10,229E-1984,2,0.0001372,1.043
266,AUSAB-12,229E-1984,1,0.1,0.1989
267,AUSAB-12,229E-1984,1,0.03333,0.4799
268,AUSAB-12,229E-1984,1,0.01111,0.7373
269,AUSAB-12,229E-1984,1,0.003704,0.9777
270,AUSAB-12,229E-1984,1,0.001235,1.01
271,AUSAB-12,229E-1984,1,0.0004115,1.003
272,AUSAB-12,229E-1984,1,0.0001372,1.037
273,AUSAB-12,229E-1984,2,0.1,0.2384
274,AUSAB-12,229E-1984,2,0.03333,0.4063
275,AUSAB-12,229E-1984,2,0.01111,0.7488
276,AUSAB-12,229E-1984,2,0.003704,0.8916
277,AUSAB-12,229E-1984,2,0.001235,0.8849
278,AUSAB-12,229E-1984,2,0.0004115,1.057
279,AUSAB-12,229E-1984,2,0.0001372,0.936
280,AUSAB-17,229E-1984,1,0.1,0.002886
281,AUSAB-17,229E-1984,1,0.03333,0.08077
282,AUSAB-17,229E-1984,1,0.01111,0.2503
283,AUSAB-17,229E-1984,1,0.003704,0.6079
284,AUSAB-17,229E-1984,1,0.001235,0.8623
285,AUSAB-17,229E-1984,1,0.0004115,0.9358
286,AUSAB-17,229E-1984,1,0.0001372,0.9783
287,AUSAB-17,229E-1984,2,0.1,0.001662
288,AUSAB-17,229E-1984,2,0.03333,0.02574
289,AUSAB-17,229E-1984,2,0.01111,0.1494
290,AUSAB-17,229E-1984,2,0.003704,0.481
291,AUSAB-17,229E-1984,2,0.001235,0.7966
292,AUSAB-17,229E-1984,2,0.0004115,0.9663
293,AUSAB-17,229E-1984,2,0.0001372,0.8705
294,AUSAB-20,229E-1984,1,0.1,0.008331
295,AUSAB-20,229E-1984,1,0.03333,0.1061
296,AUSAB-20,229E-1984,1,0.01111,0.4063
297,AUSAB-20,229E-1984,1,0.003704,0.6837
298,AUSAB-20,229E-1984,1,0.001235,0.8592
299,AUSAB-20,229E-1984,1,0.0004115,0.8925
300,AUSAB-20,229E-1984,1,0.0001372,0.9693
301,AUSAB-20,229E-1984,2,0.1,0.008243
302,AUSAB-20,229E-1984,2,0.03333,0.1024
303,AUSAB-20,229E-1984,2,0.01111,0.3675
304,AUSAB-20,229E-1984,2,0.003704,0.6317
305,AUSAB-20,229E-1984,2,0.001235,0.9779
306,AUSAB-20,229E-1984,2,0.0004115,0.8503
307,AUSAB-20,229E-1984,2,0.0001372,1.121
