,serum,virus,replicate,concentration,fraction infectivity
0,AUSAB-16,229E-2016,1,0.1,0.2469
1,AUSAB-16,229E-2016,1,0.03333,0.8262
2,AUSAB-16,229E-2016,1,0.01111,0.6595
3,AUSAB-16,229E-2016,1,0.003704,1.305
4,AUSAB-16,229E-2016,1,0.001235,1.205
5,AUSAB-16,229E-2016,1,0.0004115,0.8482
6,AUSAB-16,229E-2016,1,0.0001372,1.376
7,AUSAB-16,229E-2016,2,0.1,0.2062
8,AUSAB-16,229E-2016,2,0.03333,0.6502
9,AUSAB-16,229E-2016,2,0.01111,0.6216
10,AUSAB-16,229E-2016,2,0.003704,0.9595
11,AUSAB-16,229E-2016,2,0.001235,1.059
12,AUSAB-16,229E-2016,2,0.0004115,1.127
13,AUSAB-16,229E-2016,2,0.0001372,1.358
14,AUSAB-17,229E-2016,1,0.1,0.009716
15,AUSAB-17,229E-2016,1,0.03333,0.0743
16,AUSAB-17,229E-2016,1,0.01111,0.1441
17,AUSAB-17,229E-2016,1,0.003704,0.8765
18,AUSAB-17,229E-2016,1,0.001235,1.085
19,AUSAB-17,229E-2016,1,0.0004115,1.031
20,AUSAB-17,229E-2016,1,0.0001372,1.305
21,AUSAB-17,229E-2016,2,0.1,0.002595
22,AUSAB-17,229E-2016,2,0.03333,0.04878
23,AUSAB-17,229E-2016,2,0.01111,0.4047
24,AUSAB-17,229E-2016,2,0.003704,0.3304
25,AUSAB-17,229E-2016,2,0.001235,0.8195
26,AUSAB-17,229E-2016,2,0.0004115,1.089
27,AUSAB-17,229E-2016,2,0.0001372,1.112
28,AUSAB-18,229E-2016,1,0.1,0.0211
29,AUSAB-18,229E-2016,1,0.03333,0.1045
30,AUSAB-18,229E-2016,1,0.01111,0.5812
31,AUSAB-18,229E-2016,1,0.003704,0.7704
32,AUSAB-18,229E-2016,1,0.001235,1.071
33,AUSAB-18,229E-2016,1,0.0004115,0.9751
34,AUSAB-18,229E-2016,1,0.0001372,1.229
35,AUSAB-18,229E-2016,2,0.1,0.05075
36,AUSAB-18,229E-2016,2,0.03333,0.1246
37,AUSAB-18,229E-2016,2,0.01111,0.4524
38,AUSAB-18,229E-2016,2,0.003704,1.168
39,AUSAB-18,229E-2016,2,0.001235,1.145
40,AUSAB-18,229E-2016,2,0.0004115,0.98
41,AUSAB-18,229E-2016,2,0.0001372,1.114
42,AUSAB-20,229E-2016,1,0.1,0.0004115
43,AUSAB-20,229E-2016,1,0.03333,0.08213
44,AUSAB-20,229E-2016,1,0.01111,0.3357
45,AUSAB-20,229E-2016,1,0.003704,0.7071
46,AUSAB-20,229E-2016,1,0.001235,1.365
47,AUSAB-20,229E-2016,1,0.0004115,0.9636
48,AUSAB-20,229E-2016,1,0.0001372,1.711
49,AUSAB-20,229E-2016,2,0.1,0.0003911
50,AUSAB-20,229E-2016,2,0.03333,0.01998
51,AUSAB-20,229E-2016,2,0.01111,0.2396
52,AUSAB-20,229E-2016,2,0.003704,0.6255
53,AUSAB-20,229E-2016,2,0.001235,1.089
54,AUSAB-20,229E-2016,2,0.0004115,0.806
55,AUSAB-20,229E-2016,2,0.0001372,1.358
56,AUSAB-11,229E-2016,1,0.1,0.2056
57,AUSAB-11,229E-2016,1,0.03333,0.5967
58,AUSAB-11,229E-2016,1,0.01111,0.6819
59,AUSAB-11,229E-2016,1,0.003704,0.9778
60,AUSAB-11,229E-2016,1,0.001235,1.192
61,AUSAB-11,229E-2016,1,0.0004115,1.611
62,AUSAB-11,229E-2016,1,0.0001372,0.9339
63,AUSAB-11,229E-2016,2,0.1,0.2176
64,AUSAB-11,229E-2016,2,0.03333,0.4249
65,AUSAB-11,229E-2016,2,0.01111,0.8343
66,AUSAB-11,229E-2016,2,0.003704,0.9055
67,AUSAB-11,229E-2016,2,0.001235,0.8633
68,AUSAB-11,229E-2016,2,0.0004115,1.623
69,AUSAB-11,229E-2016,2,0.0001372,0.8986
70,AUSAB-12,229E-2016,1,0.1,0.08686
71,AUSAB-12,229E-2016,1,0.03333,0.3316
72,AUSAB-12,229E-2016,1,0.01111,0.3733
73,AUSAB-12,229E-2016,1,0.003704,0.6307
74,AUSAB-12,229E-2016,1,0.001235,0.7765
75,AUSAB-12,229E-2016,1,0.0004115,1.118
76,AUSAB-12,229E-2016,1,0.0001372,0.7979
77,AUSAB-12,229E-2016,2,0.1,0.1052
78,AUSAB-12,229E-2016,2,0.03333,0.2063
79,AUSAB-12,229E-2016,2,0.01111,0.5931
80,AUSAB-12,229E-2016,2,0.003704,0.7405
81,AUSAB-12,229E-2016,2,0.001235,0.7832
82,AUSAB-12,229E-2016,2,0.0004115,1.413
83,AUSAB-12,229E-2016,2,0.0001372,0.9762
84,AUSAB-13,229E-2016,1,0.1,0.1258
85,AUSAB-13,229E-2016,1,0.03333,0.5082
