,serum,virus,replicate,concentration,fraction infectivity
0,SD87_5,229E-1984,1,0.1,0.3344
1,SD87_5,229E-1984,1,0.03333,0.351
2,SD87_5,229E-1984,1,0.01111,0.5023
3,SD87_5,229E-1984,1,0.003704,1.228
4,SD87_5,229E-1984,1,0.001235,1.215
5,SD87_5,229E-1984,1,0.0004115,0.8237
6,SD87_5,229E-1984,1,0.0001372,0.6633
7,SD87_5,229E-1984,2,0.1,0.349
8,SD87_5,229E-1984,2,0.03333,0.5866
9,SD87_5,229E-1984,2,0.01111,0.7391
10,SD87_5,229E-1984,2,0.003704,0.8677
11,SD87_5,229E-1984,2,0.001235,0.9591
12,SD87_5,229E-1984,2,0.0004115,0.695
13,SD87_5,229E-1984,2,0.0001372,0.9839
14,SD87_6,229E-1984,1,0.1,0.00265
15,SD87_6,229E-1984,1,0.03333,0.1028
16,SD87_6,229E-1984,1,0.01111,0.35
17,SD87_6,229E-1984,1,0.003704,0.7833
18,SD87_6,229E-1984,1,0.001235,1.45
19,SD87_6,229E-1984,1,0.0004115,0.7162
20,SD87_6,229E-1984,1,0.0001372,0.9208
21,SD87_6,229E-1984,2,0.1,0.01348
22,SD87_6,229E-1984,2,0.03333,0.06233
23,SD87_6,229E-1984,2,0.01111,0.4421
24,SD87_6,229E-1984,2,0.003704,0.7017
25,SD87_6,229E-1984,2,0.001235,1.188
26,SD87_6,229E-1984,2,0.0004115,0.7366
27,SD87_6,229E-1984,2,0.0001372,1.19
28,Nothing,229E-1984,1,0.1,1.008
29,Nothing,229E-1984,1,0.03333,1.065
30,Nothing,229E-1984,1,0.01111,0.6926
31,Nothing,229E-1984,1,0.003704,0.9449
32,Nothing,229E-1984,1,0.001235,1.245
33,Nothing,229E-1984,1,0.0004115,0.9191
34,Nothing,229E-1984,1,0.0001372,0.8597
35,Nothing,229E-1984,2,0.1,1.13
36,Nothing,229E-1984,2,0.03333,0.6265
37,Nothing,229E-1984,2,0.01111,0.8623
38,Nothing,229E-1984,2,0.003704,0.9971
39,Nothing,229E-1984,2,0.001235,1.557
40,Nothing,229E-1984,2,0.0004115,0.8883
41,Nothing,229E-1984,2,0.0001372,0.9084
42,FR1377,229E-1984,1,0.1,0.5642
43,FR1377,229E-1984,1,0.03333,0.6966
44,FR1377,229E-1984,1,0.01111,0.7716
45,FR1377,229E-1984,1,0.003704,1.007
46,FR1377,229E-1984,1,0.001235,1.566
47,FR1377,229E-1984,1,0.0004115,0.7563
48,FR1377,229E-1984,1,0.0001372,1.163
49,FR1377,229E-1984,2,0.1,0.5608
50,FR1377,229E-1984,2,0.03333,0.8489
51,FR1377,229E-1984,2,0.01111,0.8723
52,FR1377,229E-1984,2,0.003704,1.224
53,FR1377,229E-1984,2,0.001235,1.226
